Date,Pascals,Meters,Celsius,X,Y,Z
3:22:54,100603,60,25,329,327,427
3:22:57,100604,60,25,328,328,426
3:23:0,100606,60,25,329,327,427
3:23:3,100604,60,25,329,328,427
3:23:6,100605,60,25,328,327,427
3:23:9,100606,60,25,329,327,427
3:23:12,100606,60,25,328,328,427
3:23:15,100607,59,25,328,327,427
3:23:18,100606,59,25,329,328,427
3:23:21,100604,60,25,328,327,427
3:23:24,100608,59,25,328,327,427
3:23:27,100607,60,25,328,327,427
3:23:30,100606,60,25,328,327,427
3:23:33,100607,60,25,328,327,426
3:23:35,100606,60,25,328,327,427
3:23:38,100608,59,25,329,327,427
3:23:41,100607,60,25,329,327,427
3:23:44,100603,60,25,328,327,427
3:23:47,100604,60,25,328,328,427
3:23:50,100607,60,25,328,327,427
3:23:53,100603,60,25,329,327,427
3:23:56,100605,60,25,328,327,427
3:23:59,100606,60,25,328,327,426
3:24:2,100607,59,25,328,327,427
3:24:5,100606,60,25,328,327,427
3:24:8,100603,60,25,328,327,427
3:24:11,100607,60,25,328,327,426
3:24:14,100603,60,25,328,327,427
3:24:17,100607,60,25,328,327,426
3:24:20,100602,59,25,328,327,427
3:24:23,100606,60,25,328,327,427
3:24:26,100601,60,25,328,328,427
3:24:29,100602,60,25,328,327,427
3:24:32,100604,60,25,328,327,427
3:24:35,100607,60,25,329,328,427
3:24:38,100607,59,25,328,327,427
3:24:41,100608,60,25,329,327,427
3:24:44,100602,60,25,328,327,427
3:24:47,100603,60,25,329,327,427
3:24:50,100608,60,25,329,327,427
3:24:53,100603,60,25,328,327,426
3:24:56,100601,60,25,328,327,427
3:24:59,100604,60,25,329,327,427
3:25:2,100601,60,25,329,327,427
3:25:5,100606,60,25,328,327,427
3:25:8,100604,60,25,329,328,427
3:25:11,100604,60,25,328,327,427
3:25:14,100606,60,25,329,327,427
3:25:17,100603,60,25,328,327,427
3:25:20,100603,60,25,328,327,427
3:25:23,100605,60,25,329,327,427
3:25:26,100606,60,25,328,327,427
3:25:29,100601,60,25,329,327,427
3:25:32,100605,60,25,328,327,427
3:25:35,100606,60,25,329,327,427
3:25:38,100603,60,25,329,328,426
3:25:41,100602,60,25,328,327,427
3:25:44,100606,60,25,328,327,427
3:25:47,100604,60,25,329,327,427
3:25:50,100607,60,25,328,328,427
3:25:53,100605,60,25,329,328,427
3:25:56,100605,60,25,328,327,427
3:25:59,100605,60,25,329,327,427
3:26:2,100606,59,25,329,327,427
3:26:5,100605,60,25,328,327,427
3:26:8,100606,60,25,328,327,427
3:26:11,100604,60,25,328,327,427
3:26:13,100606,60,25,329,327,427
3:26:16,100604,60,25,328,327,427
3:26:19,100608,60,25,328,327,427
3:26:22,100609,60,25,328,327,427
3:26:25,100605,60,25,328,328,427
3:26:28,100607,60,25,328,327,427
3:26:31,100607,60,25,329,328,426
3:26:34,100607,60,25,328,327,427
3:26:37,100608,60,25,328,328,427
3:26:40,100604,60,25,328,328,426
3:26:43,100605,60,25,328,328,427
3:26:46,100604,60,25,328,327,427
3:26:49,100605,60,25,329,328,427
3:26:52,100606,60,25,328,328,427
3:26:55,100603,60,25,328,327,427
3:26:58,100608,60,25,328,327,427
3:27:1,100606,60,25,328,327,427
3:27:4,100606,60,25,328,327,427
3:27:7,100603,60,25,329,327,427
3:27:10,100601,60,25,328,327,427
3:27:13,100606,60,25,328,327,426
3:27:16,100603,60,25,328,327,427
3:27:19,100609,60,25,328,327,427
3:27:22,100608,59,25,328,327,427
3:27:25,100603,60,25,329,327,427
3:27:28,100608,60,25,328,327,427
3:27:31,100606,59,25,328,327,427
3:27:34,100609,59,25,328,327,427
3:27:37,100610,60,25,328,328,427
3:27:40,100605,60,25,328,327,427
3:27:43,100606,60,25,329,327,427
3:27:46,100607,60,25,329,327,427
3:27:49,100607,60,25,328,327,427
3:27:52,100606,60,25,328,327,427
3:27:55,100603,59,25,329,327,427
3:27:58,100608,60,25,329,327,427
3:28:1,100608,60,25,329,327,427
3:28:4,100608,60,25,328,328,427
3:28:7,100606,59,25,328,328,427
3:28:10,100609,59,25,329,327,427
3:28:13,100606,60,25,328,327,427
3:28:16,100606,60,25,328,328,427
3:28:19,100610,60,25,328,327,427
3:28:22,100609,59,25,328,327,427
3:28:25,100608,60,25,328,327,426
3:28:28,100611,60,25,328,327,426
3:28:31,100610,59,25,328,327,427
3:28:34,100605,60,25,328,327,427
3:28:37,100606,60,25,329,327,427
3:28:40,100609,60,25,329,328,427
3:28:43,100610,60,25,328,328,427
3:28:46,100608,59,25,329,328,427
3:28:49,100611,60,25,329,327,427
3:28:51,100608,59,25,328,327,427
3:28:54,100607,59,25,328,327,427
3:28:57,100607,60,25,328,327,427
3:29:0,100606,59,25,328,327,427
3:29:3,100608,59,25,328,327,427
3:29:6,100610,60,25,328,328,427
3:29:9,100608,59,25,329,327,427
3:29:12,100607,59,25,328,328,427
3:29:15,100608,60,24,329,327,427
3:29:18,100611,59,25,328,327,427
3:29:21,100609,59,25,328,327,427
3:29:24,100610,60,25,328,327,426
3:29:27,100610,59,25,328,327,427
3:29:30,100608,60,24,329,327,427
3:29:33,100610,59,25,328,327,427
3:29:36,100607,59,25,328,327,427
3:29:39,100609,59,25,328,327,427
3:29:42,100612,59,25,328,327,427
3:29:45,100609,60,24,328,328,427
3:29:48,100609,59,25,328,327,427
3:29:51,100610,59,25,329,327,427
3:29:54,100612,59,25,329,327,427
3:29:57,100611,59,25,328,327,427
3:30:0,100610,59,25,329,327,427
3:30:3,100610,59,24,328,327,427
3:30:6,100610,59,25,329,327,426
3:30:9,100609,59,25,329,328,427
3:30:12,100612,59,24,328,327,427
3:30:15,100612,59,25,328,327,427
3:30:18,100611,59,24,328,327,427
3:30:21,100607,59,25,328,327,427
3:30:24,100612,59,24,329,328,427
3:30:27,100611,59,24,328,327,427
3:30:30,100610,59,24,329,328,427
3:30:33,100612,59,24,329,327,427
3:30:36,100608,59,24,328,327,427
3:30:39,100611,59,24,329,328,427
3:30:42,100611,59,24,328,327,427
3:30:45,100610,59,24,328,327,427
3:30:48,100609,59,24,328,327,427
3:30:51,100612,59,24,328,327,427
3:30:54,100613,59,24,328,327,427
3:30:57,100611,59,24,329,327,427
3:31:0,100614,59,24,328,327,426
3:31:3,100613,59,24,328,328,426
3:31:6,100612,59,25,329,327,427
3:31:9,100612,59,25,329,328,427
3:31:12,100616,59,25,329,327,427
3:31:15,100614,59,25,329,327,427
3:31:18,100612,59,25,328,327,427
3:31:21,100610,59,25,329,327,427
3:31:24,100610,59,25,328,327,427
3:31:27,100612,59,25,328,327,427
3:31:29,100608,59,25,328,327,427
3:31:32,100612,59,24,329,327,427
3:31:35,100611,59,24,328,328,427
3:31:38,100611,59,24,328,327,427
3:31:41,100613,59,25,329,327,427
3:31:44,100609,59,24,328,327,427
3:31:47,100611,59,24,328,328,427
3:31:50,100612,59,24,329,327,427
3:31:53,100612,59,24,328,327,426
3:31:56,100613,59,24,328,327,427
3:31:59,100612,59,25,328,327,426
3:32:2,100609,59,25,328,327,427
3:32:5,100609,59,24,328,327,427
3:32:8,100614,59,24,329,327,427
3:32:11,100612,59,24,329,327,427
3:32:14,100613,59,25,329,327,427
3:32:17,100614,59,24,329,327,427
3:32:20,100613,59,24,329,328,427
3:32:23,100613,59,24,328,327,427
3:32:26,100612,59,24,328,327,427
3:32:29,100612,59,24,329,327,426
3:32:32,100612,59,24,328,327,427
3:32:35,100611,59,24,328,328,427
3:32:38,100612,59,24,328,327,427
3:32:41,100611,59,24,328,328,427
3:32:44,100613,59,24,329,327,427
3:32:47,100614,59,24,328,327,427
3:32:50,100611,59,24,329,327,427
3:32:53,100613,59,24,329,327,427
3:32:56,100612,59,24,329,328,427
3:32:59,100611,59,24,328,327,427
3:33:2,100610,59,24,328,328,427
3:33:5,100615,59,24,329,327,427
3:33:8,100611,59,24,328,328,427
3:33:11,100613,59,24,328,327,426
3:33:14,100609,59,24,329,327,427
3:33:17,100611,59,24,328,327,426
3:33:20,100611,59,24,329,327,427
3:33:23,100612,59,24,328,328,427
3:33:26,100610,59,24,328,327,427
3:33:29,100612,59,24,329,327,427
3:33:32,100612,59,24,328,327,427
3:33:35,100610,59,24,328,327,427
3:33:38,100609,59,24,328,328,427
3:33:41,100612,59,24,328,327,427
3:33:44,100611,59,24,328,328,427
3:33:47,100611,59,24,328,328,427
3:33:50,100612,59,24,329,327,427
3:33:53,100615,59,24,329,327,427
3:33:56,100615,59,24,328,327,427
3:33:59,100612,59,24,329,328,427
3:34:2,100610,59,24,328,327,427
3:34:5,100609,59,24,328,327,427
3:34:7,100613,59,24,328,327,427
3:34:10,100607,59,24,328,327,427
3:34:13,100612,60,24,328,327,427
3:34:16,100611,59,24,329,327,427
3:34:19,100613,59,24,329,327,427
3:34:22,100610,59,24,328,327,427
3:34:25,100609,59,24,328,327,426
3:34:28,100613,59,24,329,328,427
3:34:31,100606,59,24,328,328,427
3:34:34,100610,59,24,328,327,427
3:34:37,100612,59,24,329,327,427
3:34:40,100610,59,24,328,327,427
3:34:43,100610,59,24,328,328,427
3:34:46,100613,59,24,328,327,427
3:34:49,100608,59,24,328,328,427
3:34:52,100610,59,24,328,328,427
3:34:55,100611,59,24,328,327,427
3:34:58,100612,59,24,328,328,427
3:35:1,100613,59,24,328,328,427
3:35:4,100615,59,24,328,327,427
3:35:7,100610,59,24,328,327,427
3:35:10,100612,59,24,328,327,427
3:35:13,100611,59,24,328,327,427
3:35:16,100610,59,24,328,327,427
3:35:19,100610,59,24,328,327,427
3:35:22,100611,59,24,328,327,427
3:35:25,100605,59,24,329,327,427
3:35:28,100608,59,24,328,327,427
3:35:31,100608,59,24,328,328,427
3:35:34,100611,59,24,328,327,427
3:35:37,100609,59,24,328,327,427
3:35:40,100608,59,24,328,327,427
3:35:43,100604,59,24,329,327,427
3:35:46,100611,59,24,328,327,427
3:35:49,100607,59,24,328,328,427
3:35:52,100609,60,24,329,327,427
3:35:55,100610,60,24,328,327,427
3:35:58,100608,60,24,329,327,427
3:36:1,100610,60,24,328,327,427
3:36:4,100609,60,24,328,327,427
3:36:7,100608,59,24,328,327,427
3:36:10,100608,59,24,328,327,427
3:36:13,100608,59,24,328,327,427
3:36:16,100609,59,24,328,327,427
3:36:19,100606,59,24,328,328,427
3:36:22,100606,60,24,328,327,427
3:36:25,100606,60,24,328,327,427
3:36:28,100607,59,24,328,327,427
3:36:31,100607,59,24,328,327,427
3:36:34,100604,59,24,328,328,427
3:36:37,100605,59,24,328,327,426
3:36:40,100605,60,24,328,327,427
3:36:43,100604,59,24,328,327,427
3:36:45,100606,59,24,328,327,427
3:36:48,100603,60,24,329,327,427
3:36:51,100607,60,24,328,328,427
3:36:54,100605,60,24,328,327,426
3:36:57,100605,60,24,328,327,427
3:37:0,100608,60,24,328,327,427
3:37:3,100607,60,24,329,327,427
3:37:6,100605,60,24,329,327,427
3:37:9,100604,60,24,328,328,427
3:37:12,100608,60,24,328,327,427
3:37:15,100604,60,24,328,327,427
3:37:18,100607,60,24,328,327,427
3:37:21,100607,60,24,328,327,426
3:37:24,100605,59,24,328,327,427
3:37:27,100606,60,24,328,327,427
3:37:30,100607,60,24,329,327,427
3:37:33,100604,60,24,328,327,426
3:37:36,100606,60,24,328,328,427
3:37:39,100604,60,24,328,327,427
3:37:42,100605,60,24,328,327,427
3:37:45,100604,60,24,328,328,427
3:37:48,100602,60,24,328,327,427
3:37:51,100606,60,24,328,328,427
3:37:54,100608,60,24,328,327,427
3:37:57,100602,60,24,328,327,427
3:38:0,100601,60,24,328,327,427
3:38:3,100608,60,24,329,327,427
3:38:6,100600,60,24,329,327,427
3:38:9,100604,60,24,328,327,426
3:38:12,100604,60,24,329,328,427
3:38:15,100602,60,24,328,327,427
3:38:18,100603,60,24,328,327,427
3:38:21,100601,60,24,328,327,427
3:38:24,100603,60,24,328,327,427
3:38:27,100602,60,24,328,327,427
3:38:30,100604,60,24,329,327,427
3:38:33,100606,60,24,329,328,427
3:38:36,100606,60,24,328,327,427
3:38:39,100605,60,24,329,327,427
3:38:42,100601,60,24,328,327,427
3:38:45,100601,60,24,328,328,427
3:38:48,100604,60,24,328,327,427
3:38:51,100601,60,24,328,327,427
3:38:54,100604,60,24,328,327,427
3:38:57,100606,60,24,328,327,427
3:39:0,100604,60,24,328,328,427
3:39:3,100605,60,24,329,328,427
3:39:6,100605,60,24,328,328,427
3:39:9,100605,60,24,329,328,427
3:39:12,100604,60,24,328,327,427
3:39:15,100600,60,24,329,327,427
3:39:18,100604,60,24,328,328,427
3:39:21,100607,60,24,328,327,426
3:39:23,100601,59,24,328,328,427
3:39:26,100602,60,24,328,328,427
3:39:29,100604,60,24,328,327,427
3:39:32,100605,60,24,329,327,427
3:39:35,100606,60,24,328,327,427
3:39:38,100601,60,24,329,327,427
3:39:41,100607,60,24,328,327,427
3:39:44,100601,60,24,329,327,427
3:39:47,100605,60,24,329,327,426
3:39:50,100604,60,24,329,327,427
3:39:53,100605,59,24,329,328,427
3:39:56,100601,60,24,329,327,427
3:39:59,100603,60,24,328,327,427
3:40:2,100602,60,24,329,328,427
3:40:5,100608,60,24,328,327,427
3:40:8,100605,60,24,328,327,427
3:40:11,100606,60,24,328,327,427
3:40:14,100602,60,24,328,327,427
3:40:17,100606,60,24,328,327,427
3:40:20,100603,60,24,329,327,427
3:40:23,100605,60,24,328,327,427
3:40:26,100607,60,24,328,327,427
3:40:29,100603,60,24,328,328,427
3:40:32,100602,60,24,328,327,427
3:40:35,100605,60,24,328,327,427
3:40:38,100603,60,24,329,327,427
3:40:41,100605,60,24,329,327,427
3:40:44,100607,60,24,328,328,427
3:40:47,100602,60,24,329,327,427
3:40:50,100604,60,24,328,327,427
3:40:53,100606,60,24,329,327,427
3:40:56,100606,60,24,329,328,427
3:40:59,100603,60,24,328,327,427
3:41:2,100604,60,24,329,327,427
3:41:5,100607,60,24,328,327,427
3:41:8,100604,60,24,328,327,427
3:41:11,100609,60,24,329,327,427
3:41:14,100603,60,24,328,327,427
3:41:17,100606,60,24,328,327,427
3:41:20,100606,60,24,329,327,427
3:41:23,100608,60,24,328,327,427
3:41:26,100606,59,24,328,327,427
3:41:29,100610,60,24,329,327,427
3:41:32,100608,60,24,328,327,427
3:41:35,100605,60,24,329,328,427
3:41:38,100602,60,24,328,328,427
3:41:41,100604,60,24,329,327,427
3:41:44,100606,60,24,328,328,427
3:41:47,100604,60,24,328,327,427
3:41:50,100606,60,24,329,327,427
3:41:53,100606,60,24,328,328,427
3:41:56,100606,60,24,328,327,427
3:41:59,100605,60,24,329,327,427
3:42:1,100606,60,24,328,328,427
3:42:4,100605,60,24,328,327,427
3:42:7,100606,60,24,329,327,426
3:42:10,100604,60,24,328,327,426
3:42:13,100607,60,24,328,327,427
3:42:16,100605,60,24,328,328,427
3:42:19,100606,60,24,328,327,427
3:42:22,100609,59,24,328,327,427
3:42:25,100606,60,24,328,327,427
3:42:28,100605,60,24,328,327,427
3:42:31,100607,59,24,328,327,427
3:42:34,100606,59,24,328,327,427
3:42:37,100607,59,24,329,327,427
3:42:40,100608,60,24,328,327,427
3:42:43,100608,60,24,328,327,427
3:42:46,100606,59,24,329,327,427
3:42:49,100606,60,24,328,327,427
3:42:52,100605,60,24,329,328,426
3:42:55,100603,60,24,329,327,427
3:42:58,100605,60,24,328,328,427
3:43:1,100607,60,24,329,327,427
3:43:4,100607,60,24,329,327,427
3:43:7,100606,59,24,328,327,427
3:43:10,100606,60,24,328,328,427
3:43:13,100606,60,24,328,328,427
3:43:16,100606,60,24,328,327,427
3:43:19,100605,60,24,329,327,427
3:43:22,100601,60,24,328,327,427
3:43:25,100604,60,24,328,327,427
3:43:28,100607,60,24,329,327,427
3:43:31,100607,60,24,328,327,426
3:43:34,100606,60,24,328,327,427
3:43:37,100606,59,24,329,327,427
3:43:40,100606,60,24,328,327,427
3:43:43,100606,59,24,328,327,427
3:43:46,100607,60,24,328,328,426
3:43:49,100605,60,24,328,327,427
3:43:52,100607,59,24,328,328,427
3:43:55,100606,60,24,328,327,426
3:43:58,100607,60,24,329,328,427
3:44:1,100604,60,24,328,327,427
3:44:4,100606,59,24,328,327,427
3:44:7,100604,60,24,328,327,426
3:44:10,100605,60,24,328,327,427
3:44:13,100605,60,24,328,327,427
3:44:16,100607,60,24,328,327,426
3:44:19,100607,60,24,329,327,427
3:44:22,100604,60,24,329,327,427
3:44:25,100605,60,24,329,327,427
3:44:28,100605,60,24,328,327,427
3:44:31,100604,60,24,329,328,427
3:44:34,100604,60,24,328,327,427
3:44:37,100604,60,24,328,328,427
3:44:39,100606,60,24,329,328,427
3:44:42,100604,60,24,328,327,427
3:44:45,100604,60,24,329,327,427
3:44:48,100606,60,24,328,327,427
3:44:51,100603,60,24,328,327,427
3:44:54,100604,60,24,328,328,427
3:44:57,100604,60,24,328,327,427
3:45:0,100607,60,24,328,328,427
3:45:3,100605,60,24,328,327,427
3:45:6,100603,60,24,328,328,427
3:45:9,100607,60,24,328,327,427
3:45:12,100605,60,24,329,327,427
3:45:15,100605,59,24,328,327,427
3:45:18,100605,60,24,328,327,427
3:45:21,100608,60,24,328,328,427
3:45:24,100605,60,24,328,327,427
3:45:27,100606,60,24,328,327,427
3:45:30,100605,60,24,328,328,427
3:45:33,100605,60,24,328,328,426
3:45:36,100607,60,24,329,327,427
3:45:39,100605,60,24,328,327,427
3:45:42,100602,60,24,329,327,427
3:45:45,100607,60,24,328,328,427
3:45:48,100606,60,24,329,328,427
3:45:51,100604,60,24,329,327,427
3:45:54,100609,60,24,329,328,427
3:45:57,100603,60,24,328,328,427
3:46:0,100607,60,24,328,327,427
3:46:3,100608,60,24,329,327,427
3:46:6,100606,59,24,328,327,427
3:46:9,100607,60,24,329,327,427
3:46:12,100609,60,24,329,327,427
3:46:15,100608,59,24,328,327,427
3:46:18,100609,60,24,329,327,427
3:46:21,100608,59,24,328,327,427
3:46:24,100605,60,24,329,327,427
3:46:27,100605,59,24,329,327,427
3:46:30,100608,60,24,328,328,427
3:46:33,100604,60,24,329,327,427
3:46:36,100608,60,24,329,327,427
3:46:39,100609,60,24,328,328,426
3:46:42,100608,60,24,328,327,427
3:46:45,100605,59,24,328,327,427
3:46:48,100606,60,24,328,327,427
3:46:51,100605,60,24,328,328,427
3:46:54,100608,60,24,328,327,427
3:46:57,100609,59,24,329,327,427
3:47:0,100606,59,24,328,328,427
3:47:3,100609,60,24,329,328,427
3:47:6,100608,59,24,328,328,427
3:47:9,100605,60,24,328,327,427
3:47:12,100604,60,24,329,327,427
3:47:15,100607,60,24,328,327,427
3:47:18,100607,60,24,328,327,427
3:47:20,100607,59,24,328,328,427
3:47:23,100608,60,24,328,327,426
3:47:26,100610,60,24,329,327,427
3:47:29,100604,59,24,329,327,427
3:47:32,100609,60,24,328,327,427
3:47:35,100609,59,24,328,328,427
3:47:38,100610,59,24,328,327,427
3:47:41,100606,60,24,329,327,427
3:47:44,100609,59,24,328,327,427
3:47:47,100608,59,24,328,327,427
3:47:50,100607,60,24,328,327,427
3:47:53,100607,60,24,328,327,427
3:47:56,100607,60,24,328,327,427
3:47:59,100606,59,24,329,327,427
3:48:2,100608,59,24,328,327,427
3:48:5,100609,60,24,328,327,427
3:48:8,100604,60,24,328,328,427
3:48:11,100610,60,24,328,327,427
3:48:14,100610,59,24,329,328,427
3:48:17,100608,60,24,328,327,426
3:48:20,100609,60,24,329,328,427
3:48:23,100608,60,24,328,327,427
3:48:26,100608,60,24,328,327,427
3:48:29,100609,60,24,329,327,427
3:48:32,100605,60,24,328,327,427
3:48:35,100613,60,24,329,327,427
3:48:38,100605,59,24,328,327,427
3:48:41,100609,60,24,328,328,427
3:48:44,100610,59,24,329,328,427
3:48:47,100606,60,24,328,327,427
3:48:50,100608,60,24,329,327,427
3:48:53,100606,59,24,328,327,427
3:48:56,100609,59,24,329,328,427
3:48:59,100608,60,24,328,328,427
3:49:2,100608,60,24,328,327,427
3:49:5,100610,59,24,329,327,427
3:49:8,100608,59,24,328,327,427
3:49:11,100607,59,24,328,327,427
3:49:14,100609,60,24,328,328,427
3:49:17,100610,59,24,328,327,427
3:49:20,100608,59,24,328,328,427
3:49:23,100608,59,24,328,327,427
3:49:26,100609,59,24,328,327,427
3:49:29,100608,60,24,328,327,427
3:49:32,100606,59,24,328,327,427
3:49:35,100606,59,24,328,327,427
3:49:38,100611,60,24,329,328,427
3:49:41,100609,59,24,329,327,427
3:49:44,100610,59,24,329,327,427
3:49:47,100608,59,24,328,328,427
3:49:50,100608,59,24,328,327,427
3:49:53,100609,60,24,328,327,427
3:49:56,100610,59,24,328,328,427
3:49:58,100612,59,24,328,327,427
3:50:1,100609,60,24,329,327,427
3:50:4,100609,59,24,328,327,427
3:50:7,100609,59,24,328,327,427
3:50:10,100610,59,24,328,327,427
3:50:13,100608,59,24,328,327,427
3:50:16,100609,60,24,329,327,427
3:50:19,100607,59,24,328,328,427
3:50:22,100609,59,24,328,327,427
3:50:25,100607,59,24,329,327,427
3:50:28,100607,59,24,329,327,427
3:50:31,100609,59,24,328,327,427
3:50:34,100610,59,24,328,327,427
3:50:37,100610,60,24,328,327,427
3:50:40,100607,59,24,329,327,427
3:50:43,100609,60,24,328,328,427
3:50:46,100609,60,24,328,327,427
3:50:49,100611,59,24,329,327,427
3:50:52,100611,60,24,329,327,427
3:50:55,100609,59,24,329,327,427
3:50:58,100608,60,24,329,327,427
3:51:1,100607,59,24,328,328,427
3:51:4,100611,59,24,329,327,427
3:51:7,100606,60,24,328,327,427
3:51:10,100611,60,24,328,327,427
3:51:13,100606,59,24,328,327,427
3:51:16,100609,59,24,328,327,426
3:51:19,100607,59,24,329,327,427
3:51:22,100609,60,24,329,327,427
3:51:25,100608,59,24,328,327,427
3:51:28,100607,59,24,329,328,427
3:51:31,100607,59,24,328,327,427
3:51:34,100609,59,24,329,328,427
3:51:37,100605,60,24,328,327,426
3:51:40,100608,59,24,328,328,427
3:51:43,100610,59,24,329,327,427
3:51:46,100606,59,24,328,327,427
3:51:49,100608,59,24,328,327,427
3:51:52,100610,59,24,329,327,427
3:51:55,100612,59,24,328,328,427
3:51:58,100611,59,24,328,327,427
3:52:1,100611,59,24,329,327,427
3:52:4,100612,59,24,329,328,427
3:52:7,100610,59,24,329,327,427
3:52:10,100611,59,24,328,327,427
3:52:13,100608,60,24,328,328,427
3:52:16,100609,60,24,328,327,427
3:52:19,100610,59,24,329,328,427
3:52:22,100610,59,24,328,327,427
3:52:25,100613,59,24,328,328,427
3:52:28,100611,59,24,329,327,427
3:52:31,100608,59,24,328,327,427
3:52:34,100607,59,24,328,327,426
3:52:37,100609,60,24,328,327,426
3:52:39,100608,59,24,329,327,427
3:52:42,100609,59,24,328,327,427
3:52:45,100611,59,24,328,327,427
3:52:48,100608,59,24,328,327,427
3:52:51,100611,59,24,328,327,427
3:52:54,100612,59,24,328,327,427
3:52:57,100609,59,24,328,327,427
3:53:0,100605,59,24,329,327,427
3:53:3,100611,59,24,328,327,427
3:53:6,100611,59,24,328,327,427
3:53:9,100609,59,24,329,328,427
3:53:12,100610,59,24,328,327,427
3:53:15,100612,59,24,328,328,427
3:53:18,100611,59,24,328,327,427
3:53:21,100612,59,24,328,327,427
3:53:24,100611,59,24,329,327,427
3:53:27,100608,59,24,328,327,427
3:53:30,100611,59,24,329,327,427
3:53:33,100609,59,24,329,327,427
3:53:36,100610,59,24,328,327,426
3:53:39,100608,59,24,329,328,427
3:53:42,100609,59,24,328,327,427
3:53:45,100609,59,24,328,327,427
3:53:48,100610,59,24,328,328,427
3:53:51,100607,59,24,328,327,427
3:53:54,100609,59,24,329,327,427
3:53:57,100612,59,24,328,327,427
3:54:0,100610,59,24,328,327,427
3:54:3,100610,59,24,329,328,427
3:54:6,100611,59,24,328,327,427
3:54:9,100610,59,24,329,327,427
3:54:12,100609,59,24,329,327,427
3:54:15,100606,59,24,328,327,427
3:54:18,100611,59,24,329,328,427
3:54:21,100608,59,24,328,327,427
3:54:24,100607,60,24,329,327,427
3:54:27,100606,59,24,328,327,427
3:54:30,100610,59,24,328,327,427
3:54:33,100610,59,24,328,327,427
3:54:36,100610,60,24,328,327,427
3:54:39,100610,59,24,328,327,427
3:54:42,100610,59,24,328,327,427
3:54:45,100607,59,24,328,327,427
